Market:;XETR
Date Last Update:;16.02.2026
Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;MDI Address A - Netted;MDI Port A - Netted;MDI Address B - Netted;MDI Port B - Netted;MDI Market Depth - Netted;MDI Market Depth Time Interval - Netted;MDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price;Minimum Order Quantity;Off-Book Reporting Market;Instrument Auction Type;Specialist Member ID;Specialist;Liquidity Provider User Group;Specialist User Group;Quoting Period Start;Quoting Period End;Currency;Warrant Type;First Trading Date;Last Trading Date;Deposit Type;Single Sided Quote Support;Liquidity Class;Cover Indicator;VolatilityCorridorOpeningAuction;VolatilityCorridorIntradayAuction;VolatilityCorridorClosingAuction;VolatilityCorridorContinuous;DisableOnBookTrading;Maximum Order Quantity;Maximum Order Value;Security Classification Value;MidpointTrading;Midpoint Execution VenueID;FixedAbsVolaInterruptionLimit;FloatAbsVolaInterruptionLimit;FixedPctVolaInterruptionLimit;FloatPctVolaInterruptionLimit;Cross Match Instruction Default;VolatilityCorridorRetailAuction
Active;Active;DEVON ENERGY CORP. DL-,10;US25179M1036;324029;5988638;000925345;DY6;XETR;Y;Continuous;NAM0;NORDAMERIKA;;;;3;204;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;DRWAM#OPXAM#BALFR;DRW Europe B.V.#OPTIVER V.O.F.#BAADER BANK AG;Y;200000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2021-01-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;11804339;438000000;1;0;;0;0;5;2.8;2;
Active;Active;DEXCOM INC.       DL-,001;US2521311074;324030;5988639;000A0D9T1;DC4;XETR;Y;Continuous;NAM0;NORDAMERIKA;;;;2;169;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;JSNZI#DRWAM#OPXAM#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#OPTIVER V.O.F.#WEBB TRADERS BV;Y;300000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2021-01-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;7857911;438000000;1;0;;0;0;5;2.6;2;
Active;Active;DIAMONDBACK ENERGY DL-,01;US25278X1090;1232193;14130470;000A1J6Y4;7DB;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;54;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;3110353;438000000;1;0;;0;0;5;2.3;2;
Active;Active;DICK'S SPORTING    DL-,01;US2533931026;1232194;14130471;000662541;DSG;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;30;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;100000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;2573745;438000000;1;0;;0;0;5;3;2;
Active;Active;DISNEY (WALT) CO.;US2546871060;54197;2506474;000855686;WDP;XETR;Y;Continuous;NAM0;NORDAMERIKA;;;;2;110;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;JSNZI#DRWAM#OPXAM#BALFR#WEBAM#NEDAM;Jane Street Netherlands B.V#DRW Europe B.V.#OPTIVER V.O.F.#BAADER BANK AG#WEBB TRADERS BV#FLOW TRADERS B.V.;Y;400000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2014-04-03;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;5131810;438000000;1;0;;0;0;5;1.7;2;
Active;Active;DOLLAR GENER.CORP.DL-,875;US2566771059;1232195;14130472;000A0YEES;7DG;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;61;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;200000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;3502879;438000000;1;0;;0;0;5;2.3;2;
Active;Active;DOLLAR TREE INC.   DL-,01;US2567461080;1232196;14130473;000A0NFQC;DT3;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;72;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;300000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;4133635;438000000;1;0;;0;0;5.7;3.8;2;
Active;Active;DOMINION ENERGY INC.;US25746U1097;1232197;14130474;000932798;DOD;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;144;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;7906137;438000000;1;0;;0;0;5;2.1;2;
Active;Active;DOW INC.           DL-,01;US2605571031;186293;4554109;000A2PFRC;2OY;XETR;Y;Continuous;NAM0;NORDAMERIKA;;;;3;281;CS;0.0002;0.1;0.0005;0.2;0.001;0.5;0.002;1;0.005;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;JSNZI#DRWAM#OPXAM#BALFR#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#OPTIVER V.O.F.#BAADER BANK AG#WEBB TRADERS BV;N;200000.00000000;56;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2019-11-12;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;1582733;44000000;1;0;;0;0;5;2.9;2;
Active;Active;DUKE EN.CORP.    DL -,001;US26441C2044;1232198;14130475;000A1J0EV;D2MN;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;73;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;300000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;4098820;438000000;1;0;;0;0;5;2;2;
Active;Active;EOG RESOURCES      DL-,01;US26875P1012;1232199;14130476;000877961;EO5;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;79;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;4433198;438000000;1;0;;0;0;5;2.5;2;
Active;Active;EQT CORP.;US26884L1098;1232200;14130477;000A0RFZL;EQ6;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;157;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;C;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;200000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;9160305;438000000;1;0;;0;0;5;3;2;
Active;Active;EBAY INC.         DL-,001;US2786421030;54201;2506478;000916529;EBA;XETR;Y;Continuous;NAM0;NORDAMERIKA;BALFR#;BAADER BANK AG#;;2;135;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;DRWAM#OPXAM;DRW Europe B.V.#OPTIVER V.O.F.;Y;200000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2014-04-03;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;6438336;438000000;1;0;;0;0;5;2.2;2;
Active;Active;ECHOSTAR CORP. A DL -,001;US2787681061;1232201;14130478;000A0NDYQ;E20;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;79;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;30000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;480874;44000000;1;0;;0;0;7.2;4.8;2;
Active;Active;ECOLAB INC.          DL 1;US2788651006;1232202;14130479;000854545;ECJ;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;31;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;300000.00000000;56;Y;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;859587;221000000;1;0;;0;0;5;2;2;
Active;Active;EDWARDS LIFESCIENCES;US28176E1082;324089;5990134;000936853;EWL;XETR;Y;Continuous;NAM0;NORDAMERIKA;BALFR#;BAADER BANK AG#;;3;114;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;JSNZI#DRWAM#OPXAM#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#OPTIVER V.O.F.#WEBB TRADERS BV;Y;300000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2021-01-06;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;6573615;438000000;1;0;;0;0;5;2;2;
Active;Active;ELANCO ANIMAL HEALTH.;US28414H1032;1232203;14130480;000A2N6BH;5EA;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;352;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;60000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;20170389;438000000;1;0;;0;0;5;3.2;2;
Active;Active;EMERSON EL.       DL -,50;US2910111044;1232204;14130481;000850981;EMR;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;57;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;300000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;3406969;438000000;1;0;;0;0;5;3;2;
Active;Active;ENPHASE ENERGY INC.DL-,01;US29355A1079;324091;5990136;000A1JC82;E0P;XETR;Y;Continuous;NAM0;NORDAMERIKA;;;;2;245;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNMS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;JSNZI#DRWAM#OPXAM#BALFR#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#OPTIVER V.O.F.#BAADER BANK AG#WEBB TRADERS BV;Y;300000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2021-01-06;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;11747351;438000000;1;0;;0;0;5.25;3.5;2;
Active;Active;ENTERGY CORP.      DL-,01;US29364G1031;1232205;14130482;000889290;ETY;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;93;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;526946;44000000;1;0;;0;0;5;2;2;
Active;Active;EQUIFAX INC.      DL 1,25;US2944291051;1232206;14130483;000854618;EFX;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;47;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;261904;44000000;1;0;;0;0;5.4;3.6;2;
Active;Active;EQUITABLE HLDGS    DL-,01;US29452E1010;1232207;14130484;000A2PX9L;AXJ;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;139;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;1176470;44000000;1;0;;0;0;5;3;2;
